PD SRR19064814  FASTQ   DNA   24,079,419  3,564,336,612       50      148      151
PD SRR19064863  FASTQ   DNA   16,266,830  2,374,633,136       50      146      151
PD SRR19064439  FASTQ   DNA   23,271,469  3,440,196,515       50    147.8      151
PD SRR19064338  FASTQ   DNA   15,414,262  2,284,912,654       50    148.2      151
PD SRR19064672  FASTQ   DNA   29,462,188  4,389,626,278       50      149      151
PD SRR19064605  FASTQ   DNA   19,738,123  2,921,598,466       50      148      151
PD SRR19064791  FASTQ   DNA   18,449,022  2,721,934,349       50    147.5      151
PD SRR19064708  FASTQ   DNA   13,192,300  1,953,919,523       50    148.1      151
PD SRR19065010  FASTQ   DNA   32,747,911  4,854,330,078       50    148.2      151
PD SRR19064678  FASTQ   DNA   30,582,846  4,559,501,494       50    149.1      151
PD SRR19064696  FASTQ   DNA   15,592,548  2,312,015,807       50    148.3      151
PD SRR19064702  FASTQ   DNA   13,932,433  2,068,293,040       50    148.5      151
PD SRR19064775  FASTQ   DNA   13,604,930  2,006,562,549       50    147.5      151
PD SRR19064332  FASTQ   DNA   25,877,102  3,857,016,280       50    149.1      151
PD SRR19064345  FASTQ   DNA   18,883,328  2,808,604,970       50    148.7      151
PD SRR19064921  FASTQ   DNA   27,481,516  4,084,745,408       50    148.6      151
PD SRR19064498  FASTQ   DNA   26,194,510  3,903,291,969       50      149      151
PD SRR19064956  FASTQ   DNA   13,016,772  1,931,945,245       50    148.4      151
PD SRR19064476  FASTQ   DNA   25,342,748  3,770,523,597       50    148.8      151
PD SRR19064401  FASTQ   DNA   19,108,630  2,820,158,505       50    147.6      151
PD SRR19064595  FASTQ   DNA   17,128,525  2,518,058,460       50      147      151
PD SRR19064492  FASTQ   DNA   28,081,589  4,165,224,121       50    148.3      151
PD SRR19064506  FASTQ   DNA   15,075,414  2,238,042,063       50    148.5      151
PD SRR19064571  FASTQ   DNA   16,795,055  2,489,896,075       50    148.3      151
PD SRR19064851  FASTQ   DNA   22,325,717  3,305,550,320       50    148.1      151
PD SRR19064826  FASTQ   DNA   18,511,703  2,731,720,967       50    147.6      151
PD SRR19064754  FASTQ   DNA   24,561,836  3,621,544,290       50    147.4      151
PD SRR19064723  FASTQ   DNA   24,626,467  3,666,695,039       50    148.9      151
PD SRR19064659  FASTQ   DNA   27,230,897  4,041,514,341       50    148.4      151
PD SRR19065031  FASTQ   DNA   14,450,953  2,147,225,583       50    148.6      151
PD SRR19064364  FASTQ   DNA   16,851,640  2,494,502,805       50      148      151
PD SRR19064319  FASTQ   DNA   19,672,619  2,924,347,765       50    148.7      151
PD SRR19064380  FASTQ   DNA   17,576,672  2,607,550,511       50    148.4      151
PD SRR19064729  FASTQ   DNA   31,085,278  4,591,324,551       50    147.7      151
PD SRR19064624  FASTQ   DNA   17,245,463  2,552,646,684       50      148      151
PD SRR19064653  FASTQ   DNA   15,119,976  2,233,376,083       50    147.7      151
PD SRR19064993  FASTQ   DNA   23,301,505  3,464,744,230       50    148.7      151
PD SRR19064807  FASTQ   DNA   16,797,126  2,484,264,858       50    147.9      151
PD SRR19064870  FASTQ   DNA   22,369,510  3,298,118,177       50    147.4      151
PD SRR19064550  FASTQ   DNA   55,369,835  8,241,520,354       50    148.8      151
PD SRR19064527  FASTQ   DNA   21,949,479  3,245,950,128       50    147.9      151
PD SRR19064420  FASTQ   DNA   19,614,683  2,897,014,015       50    147.7      151
PD SRR19064457  FASTQ   DNA    8,606,662  1,276,145,150       50    148.3      151
PD SRR19064999  FASTQ   DNA   25,558,815  3,778,208,384       50    147.8      151
PD SRR19064977  FASTQ   DNA   27,616,628  4,085,882,115       50      148      151
PD SRR19064894  FASTQ   DNA   30,783,581  4,582,764,707       50    148.9      151
PD SRR19064321  FASTQ   DNA   34,029,943  5,064,413,962       50    148.8      151
PD SRR19064356  FASTQ   DNA   20,958,753  3,094,949,225       50    147.7      151
PD SRR19065003  FASTQ   DNA   28,061,819  4,116,014,882       50    146.7      151
PD SRR19064685  FASTQ   DNA   33,363,322  4,964,050,851       50    148.8      151
PD SRR19064711  FASTQ   DNA   28,904,871  4,300,622,425       50    148.8      151
PD SRR19064766  FASTQ   DNA   21,096,522  3,122,909,024       50      148      151
PD SRR19064788  FASTQ   DNA   14,288,711  2,117,171,659       50    148.2      151
PD SRR19065009  FASTQ   DNA   35,079,917  5,216,227,116       50    148.7      151
PD SRR19064661  FASTQ   DNA   30,723,828  4,564,348,021       50    148.6      151
PD SRR19064616  FASTQ   DNA   20,975,260  3,082,585,853       50      147      151
PD SRR19064782  FASTQ   DNA   14,547,870  2,155,814,388       50    148.2      151
PD SRR19064418  FASTQ   DNA   16,672,491  2,453,790,506       50    147.2      151
PD SRR19064842  FASTQ   DNA   18,476,135  2,730,137,609       50    147.8      151
PD SRR19064835  FASTQ   DNA   20,437,945  3,015,544,357       50    147.5      151
PD SRR19064481  FASTQ   DNA   33,543,682  4,998,760,856       50      149      151
PD SRR19064515  FASTQ   DNA   12,775,596  1,896,386,185       50    148.4      151
PD SRR19064562  FASTQ   DNA   18,771,343  2,761,044,071       50    147.1      151
PD SRR19064938  FASTQ   DNA   15,933,163  2,362,392,403       50    148.3      151
PD SRR19064465  FASTQ   DNA   16,896,283  2,515,693,201       50    148.9      151
PD SRR19064412  FASTQ   DNA   14,750,363  2,176,866,004       50    147.6      151
PD SRR19064586  FASTQ   DNA   23,209,399  3,430,883,902       50    147.8      151
PD SRR19064848  FASTQ   DNA   19,957,463  2,935,980,279       50    147.1      151
PD SRR19064568  FASTQ   DNA   11,356,352  1,683,330,149       50    148.2      151
PD SRR19064932  FASTQ   DNA   36,725,047  5,446,926,614       50    148.3      151
PD SRR19064945  FASTQ   DNA   18,414,070  2,731,237,829       50    148.3      151
PD SRR19064565  FASTQ   DNA   15,151,763  2,241,428,656       50    147.9      151
PD SRR19064512  FASTQ   DNA   24,733,666  3,611,129,258       50      146      151
PD SRR19064948  FASTQ   DNA   15,231,997  2,260,563,112       50    148.4      151
PD SRR19064486  FASTQ   DNA   28,765,304  4,281,881,009       50    148.9      151
PD SRR19064468  FASTQ   DNA   15,559,007  2,311,546,682       50    148.6      151
PD SRR19064832  FASTQ   DNA   16,907,645  2,499,934,032       50    147.9      151
PD SRR19064845  FASTQ   DNA   22,221,097  3,290,550,433       50    148.1      151
PD SRR19064518  FASTQ   DNA   22,833,765  3,397,029,483       50    148.8      151
PD SRR19064942  FASTQ   DNA   13,916,625  2,054,598,615       50    147.6      151
PD SRR19064935  FASTQ   DNA   17,933,667  2,663,009,886       50    148.5      151
PD SRR19064581  FASTQ   DNA   22,559,397  3,325,830,644       50    147.4      151
PD SRR19064415  FASTQ   DNA   15,557,338  2,277,242,699       50    146.4      151
PD SRR19064462  FASTQ   DNA   26,281,892  3,899,597,248       50    148.4      151
PD SRR19064838  FASTQ   DNA   16,929,471  2,498,451,856       50    147.6      151
PD SRR19064351  FASTQ   DNA   15,298,689  2,267,325,286       50    148.2      151
PD SRR19064326  FASTQ   DNA   33,619,417  4,981,813,096       50    148.2      151
PD SRR19065004  FASTQ   DNA   27,271,461  4,044,147,846       50    148.3      151
PD SRR19064761  FASTQ   DNA   11,318,827  1,661,808,826       50    146.8      151
PD SRR19064716  FASTQ   DNA   27,219,383  4,036,686,759       50    148.3      151
PD SRR19064682  FASTQ   DNA   29,551,057  4,374,649,623       50      148      151
PD SRR19064785  FASTQ   DNA   14,080,070  2,084,844,388       50    148.1      151
PD SRR19064611  FASTQ   DNA   15,673,836  2,294,316,885       50    146.4      151
PD SRR19064666  FASTQ   DNA   33,771,296  5,034,161,150       50    149.1      151
PD SRR19064688  FASTQ   DNA   19,810,638  2,942,336,069       50    148.5      151
PD SRR19064520  FASTQ   DNA   26,193,525  3,894,699,929       50    148.7      151
PD SRR19064899  FASTQ   DNA   27,488,245  4,088,380,790       50    148.7      151
PD SRR19064557  FASTQ   DNA   14,799,057  2,191,985,177       50    148.1      151
PD SRR19064877  FASTQ   DNA   17,815,271  2,627,946,651       50    147.5      151
PD SRR19064800  FASTQ   DNA   17,264,311  2,551,472,567       50    147.8      151
PD SRR19064994  FASTQ   DNA   35,987,608  5,320,432,496       50    147.8      151
PD SRR19064893  FASTQ   DNA   18,380,643  2,700,815,295       50    146.9      151
PD SRR19064907  FASTQ   DNA   31,376,410  4,654,793,455       50    148.4      151
PD SRR19064970  FASTQ   DNA   28,561,150  4,229,774,165       50    148.1      151
PD SRR19064450  FASTQ   DNA   16,705,285  2,466,566,349       50    147.7      151
PD SRR19064427  FASTQ   DNA   20,023,964  2,958,575,827       50    147.8      151
PD SRR19064629  FASTQ   DNA   16,011,345  2,361,866,611       50    147.5      151
PD SRR19064724  FASTQ   DNA   23,274,065  3,454,785,498       50    148.4      151
PD SRR19064753  FASTQ   DNA   30,739,512  4,542,072,931       50    147.8      151
PD SRR19065036  FASTQ   DNA   38,224,973  5,685,117,361       50    148.7      151
PD SRR19064363  FASTQ   DNA   15,987,145  2,366,220,632       50      148      151
PD SRR19064387  FASTQ   DNA   13,973,919  2,065,294,205       50    147.8      151
PD SRR19064369  FASTQ   DNA   20,468,478  3,027,890,907       50    147.9      151
PD SRR19064654  FASTQ   DNA   30,185,015  4,479,278,080       50    148.4      151
PD SRR19064623  FASTQ   DNA   19,581,022  2,889,485,300       50    147.6      151
PD SRR19064759  FASTQ   DNA   19,079,567  2,837,562,846       50    148.7      151
PD SRR19064592  FASTQ   DNA   19,720,685  2,916,902,718       50    147.9      151
PD SRR19064406  FASTQ   DNA   17,733,883  2,622,738,341       50    147.9      151
PD SRR19064471  FASTQ   DNA   16,007,191  2,375,120,932       50    148.4      151
PD SRR19064951  FASTQ   DNA   16,159,491  2,398,213,551       50    148.4      151
PD SRR19064926  FASTQ   DNA   41,152,259  6,094,335,501       50    148.1      151
PD SRR19064821  FASTQ   DNA   16,013,208  2,371,424,515       50    148.1      151
PD SRR19064856  FASTQ   DNA   18,945,561  2,803,691,182       50      148      151
PD SRR19064598  FASTQ   DNA   18,938,616  2,800,797,131       50    147.9      151
PD SRR19064576  FASTQ   DNA   16,609,431  2,457,347,129       50    147.9      151
PD SRR19064501  FASTQ   DNA   16,734,485  2,474,667,288       50    147.9      151
PD SRR19064495  FASTQ   DNA   20,423,137  3,023,955,165       50    148.1      151
PD SRR19064348  FASTQ   DNA   15,085,179  2,235,731,801       50    148.2      151
PD SRR19064778  FASTQ   DNA   13,478,784  1,999,450,161       50    148.3      151
PD SRR19064796  FASTQ   DNA   17,060,669  2,524,557,417       50      148      151
PD SRR19064602  FASTQ   DNA   18,847,599  2,788,421,914       50    147.9      151
PD SRR19064675  FASTQ   DNA   16,346,952  2,406,993,729       50    147.2      151
PD SRR19065017  FASTQ   DNA   14,331,059  2,117,890,253       50    147.8      151
PD SRR19064772  FASTQ   DNA   16,034,092  2,378,327,607       50    148.3      151
PD SRR19064705  FASTQ   DNA   12,190,418  1,803,889,687       50      148      151
PD SRR19064691  FASTQ   DNA   25,260,134  3,760,958,528       50    148.9      151
PD SRR19064608  FASTQ   DNA   20,044,862  2,954,872,487       50    147.4      151
PD SRR19064342  FASTQ   DNA   24,495,901  3,637,850,427       50    148.5      151
PD SRR19064335  FASTQ   DNA   32,493,369  4,818,493,730       50    148.3      151
PD SRR19064819  FASTQ   DNA   17,391,383  2,570,883,581       50    147.8      151
PD SRR19064443  FASTQ   DNA   28,082,308  4,147,731,949       50    147.7      151
PD SRR19064434       FASTQ   DNA   26,443,673  3,932,877,211       50    148.7      151
PD SRR19064880       FASTQ   DNA   19,891,082  2,935,761,289       50    147.6      151
PD SRR19064914       FASTQ   DNA   25,514,938  3,784,504,383       50    148.3      151
PD SRR19064963       FASTQ   DNA   23,557,349  3,500,472,263       50    148.6      151
PD SRR19064539       FASTQ   DNA   39,725,269  5,894,600,381       50    148.4      151
PD SRR19064864       FASTQ   DNA   17,034,727  2,519,393,326       50    147.9      151
PD SRR19064813       FASTQ   DNA   15,885,500  2,300,343,119       50    144.8      151
PD SRR19064987       FASTQ   DNA   28,605,617  4,253,516,838       50    148.7      151
PD SRR19064449       FASTQ   DNA   25,834,302  3,812,684,637       50    147.6      151
PD SRR19064969       FASTQ   DNA   13,863,291  2,058,282,700       50    148.5      151
PD SRR19064533       FASTQ   DNA   37,050,085  5,426,743,980       50    146.5      151
PD SRR19064544       FASTQ   DNA   25,744,832  3,827,579,975       50    148.7      151
PD SRR19064647       FASTQ   DNA   41,139,989  6,114,914,344       50    148.6      151
PD SRR19064630       FASTQ   DNA   16,480,959  2,433,956,611       50    147.7      151
PD SRR19064394       FASTQ   DNA   20,438,409  3,018,949,603       50    147.7      151
PD SRR19064370       FASTQ   DNA   15,950,619  2,367,362,756       50    148.4      151
PD SRR19064737       FASTQ   DNA   25,832,055  3,832,095,058       50    148.3      151
PD SRR19064740       FASTQ   DNA   28,012,318  4,132,261,852       50    147.5      151
PD SRR19065025       FASTQ   DNA   20,872,680  3,101,847,378       50    148.6      151
RA_Gut SRR5091506  FASTQ   DNA    9,225,832  1,301,332,082      100    141.1      150
RA_Gut SRR5091492  FASTQ   DNA   19,392,786  2,884,555,797      100    148.7      150
RA_Gut SRR5091571  FASTQ   DNA    8,226,452  1,228,319,911      100    149.3      150
RA_Gut SRR5091498  FASTQ   DNA    3,825,561    551,913,818      100    144.3      150
RA_Gut SRR5091476  FASTQ   DNA    9,943,903  1,473,734,073      100    148.2      150
RA_Gut SRR5091595  FASTQ   DNA    8,659,880  1,275,347,569      100    147.3      150
RA_Gut SRR5091605  FASTQ   DNA    2,644,475    372,268,414      100    140.8      150
RA_Gut SRR5091543  FASTQ   DNA    7,232,310  1,033,028,060      100    142.8      150
RA_Gut SRR5091534  FASTQ   DNA    9,696,470  1,378,518,546      100    142.2      150
RA_Gut SRR5091549  FASTQ   DNA    9,857,850  1,465,390,865      100    148.7      150
RA_Gut SRR5091465  FASTQ   DNA   13,111,490  1,939,038,789      100    147.9      150
RA_Gut SRR5091586  FASTQ   DNA   11,580,011  1,722,589,824      100    148.8      150
RA_Gut SRR5091568  FASTQ   DNA    6,168,993    877,239,678      100    142.2      150
RA_Gut SRR5091515  FASTQ   DNA    3,085,215    448,363,540      100    145.3      150
RA_Gut SRR5091481  FASTQ   DNA    9,435,304  1,400,601,545      100    148.4      150
RA_Gut SRR5091562  FASTQ   DNA   12,405,388  1,821,275,188      100    146.8      150
RA_Gut SRR5091616  FASTQ   DNA    7,863,651  1,159,093,674      100    147.4      150
RA_Gut SRR5091457  FASTQ   DNA    4,273,845    602,561,987      100      141      150
RA_Gut SRR5091550  FASTQ   DNA    5,897,423    836,710,942      100    141.9      150
RA_Gut SRR5091527  FASTQ   DNA   14,514,901  2,129,477,830      100    146.7      150
RA_Gut SRR5091520  FASTQ   DNA    8,805,523  1,313,676,020      100    149.2      150
RA_Gut SRR5091557  FASTQ   DNA    7,224,472  1,074,547,999      100    148.7      150
RA_Gut SRR5091611  FASTQ   DNA   18,296,496  2,651,629,023      100    144.9      150
RA_Gut SRR5091518  FASTQ   DNA   18,568,885  2,773,117,504      100    149.3      150
RA_Gut SRR5091581  FASTQ   DNA   13,995,013  2,051,235,625      100    146.6      150
RA_Gut SRR5091462  FASTQ   DNA   10,558,411  1,553,920,512      100    147.2      150
RA_Gut SRR5091565  FASTQ   DNA    6,969,943  1,032,654,364      100    148.2      150
RA_Gut SRR5091486  FASTQ   DNA    4,387,956    622,324,147      100    141.8      150
RA_Gut SRR5091512  FASTQ   DNA    3,249,151    467,460,953      100    143.9      150
RA_Gut SRR5091468  FASTQ   DNA    7,244,772  1,069,830,268      100    147.7      150
RA_Gut SRR5091533  FASTQ   DNA    1,351,431    168,049,671      100    124.3      150
RA_Gut SRR5091544  FASTQ   DNA   22,314,352  3,300,857,269      100    147.9      150
RA_Gut SRR5091539  FASTQ   DNA    3,096,278    436,851,654      100    141.1      150
RA_Gut SRR5091608  FASTQ   DNA    8,417,125  1,247,241,662      100    148.2      150
RA_Gut SRR5091602  FASTQ   DNA    7,820,117  1,161,093,294      100    148.5      150
RA_Gut SRR5091598  FASTQ   DNA    5,433,944    770,557,172      100    141.8      150
RA_Gut SRR5091576  FASTQ   DNA    9,270,631  1,356,337,307      100    146.3      150
RA_Gut SRR5091495  FASTQ   DNA    3,590,993    531,628,724      100      148      150
RA_Gut SRR5091501  FASTQ   DNA    9,550,936  1,416,647,786      100    148.3      150
RA_Gut SRR5091592  FASTQ   DNA    8,206,276  1,220,405,103      100    148.7      150
RA_Gut SRR5091471  FASTQ   DNA   11,569,340  1,711,749,196      100      148      150
RA_Gut SRR5091606  FASTQ   DNA    4,348,636    644,048,639      100    148.1      150
RA_Gut SRR5091578  FASTQ   DNA    3,020,652    442,700,680      100    146.6      150
RA_Gut SRR5091596  FASTQ   DNA   30,910,997  4,636,642,235      101      150      150
RA_Gut SRR5091475  FASTQ   DNA    7,971,950  1,175,476,689      100    147.5      150
RA_Gut SRR5091572  FASTQ   DNA   10,676,399  1,574,427,772      100    147.5      150
RA_Gut SRR5091505  FASTQ   DNA   14,069,021  2,076,623,764      100    147.6      150
RA_Gut SRR5091491  FASTQ   DNA   20,491,343  3,021,124,619      100    147.4      150
RA_Gut SRR5091537  FASTQ   DNA    5,484,002    807,486,761      100    147.2      150
RA_Gut SRR5091540  FASTQ   DNA    1,958,754    266,128,031      100    135.9      150
RA_Gut SRR5091615  FASTQ   DNA   12,123,083  1,795,041,413      100    148.1      150
RA_Gut SRR5091561  FASTQ   DNA    1,929,027    269,223,250      100    139.6      150
RA_Gut SRR5091516  FASTQ   DNA   12,764,081  1,871,896,889      100    146.7      150
RA_Gut SRR5091482  FASTQ   DNA   26,124,530  3,680,932,507      100    140.9      150
RA_Gut SRR5091585  FASTQ   DNA   11,208,815  1,668,862,916      100    148.9      150
RA_Gut SRR5091466  FASTQ   DNA    4,700,541    693,944,956      100    147.6      150
RA_Gut SRR5091488  FASTQ   DNA    9,137,643  1,350,410,103      100    147.8      150
RA_Gut SRR5091524  FASTQ   DNA    9,631,551  1,421,829,413      100    147.6      150
RA_Gut SRR5091553  FASTQ   DNA    2,830,079    417,790,232      100    147.6      150
RA_Gut SRR5091454  FASTQ   DNA   10,188,783  1,507,218,391      100    147.9      150
RA_Gut SRR5091559  FASTQ   DNA   13,341,964  1,975,227,966      100      148      150
RA_Gut SRR5091554  FASTQ   DNA   11,334,278  1,682,978,025      100    148.5      150
RA_Gut SRR5091523  FASTQ   DNA    6,081,986    858,396,706      100    141.1      150
RA_Gut SRR5091459  FASTQ   DNA    3,230,667    474,461,070      100    146.9      150
RA_Gut SRR5091529  FASTQ   DNA   17,025,750  2,473,618,726      100    145.3      150
RA_Gut SRR5091453  FASTQ   DNA    3,893,772    569,959,044      100    146.4      150
RA_Gut SRR5091620  FASTQ   DNA    6,393,208    953,125,540      100    149.1      150
RA_Gut SRR5091485  FASTQ   DNA   10,579,712  1,554,696,447      100      147      150
RA_Gut SRR5091511  FASTQ   DNA    5,511,175    767,694,183      100    139.3      150
RA_Gut SRR5091566  FASTQ   DNA    8,896,609  1,326,007,291      100      149      150
RA_Gut SRR5091588  FASTQ   DNA   11,698,862  1,712,965,676      100    146.4      150
RA_Gut SRR5091461  FASTQ   DNA   23,007,744  3,382,250,761      100      147      150
RA_Gut SRR5091582  FASTQ   DNA    8,062,259  1,158,333,430      100    143.7      150
RA_Gut SRR5091618  FASTQ   DNA   20,181,704  2,965,703,537      100      147      150
RA_Gut SRR5091612  FASTQ   DNA    6,113,063    902,084,332      100    147.6      150
RA_Gut SRR5091547  FASTQ   DNA    2,105,433    262,000,986      100    124.4      150
RA_Gut SRR5091530  FASTQ   DNA    9,673,370  1,431,462,951      100      148      150
RA_Gut SRR5091472  FASTQ   DNA    9,158,731  1,354,081,405      100    147.8      150
RA_Gut SRR5091591  FASTQ   DNA   25,220,882  3,763,239,192      100    149.2      150
RA_Gut SRR5091508  FASTQ   DNA   18,131,452  2,703,402,357      100    149.1      150
RA_Gut SRR5091478  FASTQ   DNA   65,105,761  9,579,999,985      100    147.1      150
RA_Gut SRR5091496  FASTQ   DNA   13,275,188  1,953,996,035      100    147.2      150
RA_Gut SRR5091502  FASTQ   DNA   15,314,757  2,282,482,152      100      149      150
RA_Gut SRR5091575  FASTQ   DNA    8,889,703  1,314,496,516      100    147.9      150
RA_Gut SRR5091601  FASTQ   DNA   13,050,707  1,913,465,920      100    146.6      150
RA_Gut SRR5091538  FASTQ   DNA    5,691,539    840,870,284      100    147.7      150
RA_Gut SRR5091545  FASTQ   DNA    3,217,461    440,319,587      100    136.9      150
RA_Gut SRR5091532  FASTQ   DNA    4,313,022    606,928,048      100    140.7      150
RA_Gut SRR5091603  FASTQ   DNA   11,947,335  1,783,156,497      100    149.3      150
RA_Gut SRR5091609  FASTQ   DNA   13,631,995  1,946,980,948      100    142.8      150
RA_Gut SRR5091470  FASTQ   DNA    1,242,449    158,198,315      100    127.3      150
RA_Gut SRR5091593  FASTQ   DNA   14,070,292  2,017,469,609      100    143.4      150
RA_Gut SRR5091599  FASTQ   DNA   13,060,966  1,933,265,896      100      148      150
RA_Gut SRR5091494  FASTQ   DNA   14,340,642  2,126,106,910      100    148.3      150
RA_Gut SRR5091500  FASTQ   DNA   12,861,666  1,904,604,130      100    148.1      150
RA_Gut SRR5091577  FASTQ   DNA    7,298,769  1,081,491,899      100    148.2      150
RA_Gut SRR5091556  FASTQ   DNA   19,957,675  2,943,614,442      100    147.5      150
RA_Gut SRR5091521  FASTQ   DNA   17,887,716  2,528,581,027      100    141.4      150
RA_Gut SRR5091610  FASTQ   DNA   15,125,411  2,255,001,656      100    149.1      150
RA_Gut SRR5091487  FASTQ   DNA    7,056,176  1,043,388,933      100    147.9      150
RA_Gut SRR5091513  FASTQ   DNA   19,789,731  2,925,458,837      100    147.8      150
RA_Gut SRR5091564  FASTQ   DNA   43,111,982  6,389,583,554      100    148.2      150
RA_Gut SRR5091469  FASTQ   DNA    8,595,018  1,283,592,048      100    149.3      150
RA_Gut SRR5091519  FASTQ   DNA   14,426,053  2,150,981,161      100    149.1      150
RA_Gut SRR5091463  FASTQ   DNA   10,659,868  1,577,610,524      100      148      150
RA_Gut SRR5091580  FASTQ   DNA   21,911,531  3,231,429,387      100    147.5      150
RA_Gut SRR5091563  FASTQ   DNA    5,257,870    764,321,043      100    145.4      150
RA_Gut SRR5091514  FASTQ   DNA   17,032,801  2,492,722,120      100    146.3      150
RA_Gut SRR5091480  FASTQ   DNA    3,878,353    572,610,915      100    147.6      150
RA_Gut SRR5091587  FASTQ   DNA    9,034,200  1,333,462,322      100    147.6      150
RA_Gut SRR5091464  FASTQ   DNA   24,320,129  3,568,597,035      100    146.7      150
RA_Gut SRR5091569  FASTQ   DNA   17,223,479  2,571,336,791      100    149.3      150
RA_Gut SRR5091617  FASTQ   DNA    8,239,032  1,198,180,463      100    145.4      150
RA_Gut SRR5091526  FASTQ   DNA    5,017,701    710,550,830      100    141.6      150
RA_Gut SRR5091551  FASTQ   DNA    7,507,967  1,112,134,968      100    148.1      150
RA_Gut SRR5091456  FASTQ   DNA    3,140,385    399,907,502      100    127.3      150
RA_Gut SRR5091499  FASTQ   DNA   18,432,469  2,719,550,659      100    147.5      150
RA_Gut SRR5091594  FASTQ   DNA    3,660,974    516,462,881      100    141.1      150
RA_Gut SRR5091477  FASTQ   DNA   17,375,285  2,551,206,266      100    146.8      150
RA_Gut SRR5091570  FASTQ   DNA   15,591,062  2,328,865,455      100    149.4      150
RA_Gut SRR5091507  FASTQ   DNA    3,885,324    575,293,632      100    148.1      150
RA_Gut SRR5091493  FASTQ   DNA    9,647,371  1,378,968,741      100    142.9      150
RA_Gut SRR5091604  FASTQ   DNA    3,440,406    479,110,413      100    139.3      150
RA_Gut SRR5091548  FASTQ   DNA    3,148,667    444,006,279      100      141      150
RA_Gut SRR5091535  FASTQ   DNA    4,964,278    729,033,312      100    146.9      150
RA_Gut SRR5091542  FASTQ   DNA    6,255,305    926,683,749      100    148.1      150
RA_Gut SRR5091531  FASTQ   DNA   43,296,531  6,201,379,309      100    143.2      150
RA_Gut SRR5091546  FASTQ   DNA   10,468,143  1,536,601,341      100    146.8      150
RA_Gut SRR5091479  FASTQ   DNA   13,294,704  1,982,738,953      100    149.1      150
RA_Gut SRR5091574  FASTQ   DNA   12,333,736  1,817,672,927      100    147.4      150
RA_Gut SRR5091497  FASTQ   DNA      594,728     72,856,692      100    122.5      150
RA_Gut SRR5091503  FASTQ   DNA    8,445,353  1,258,392,340      100      149      150
RA_Gut SRR5091590  FASTQ   DNA   14,712,848  2,181,331,445      100    148.3      150
RA_Gut SRR5091473  FASTQ   DNA   37,348,330  5,558,417,539      100    148.8      150
RA_Gut SRR5091509  FASTQ   DNA   20,262,333  3,000,274,112      100    148.1      150
RA_Gut SRR5091600  FASTQ   DNA   19,582,192  2,904,316,301      100    148.3      150
RA_Gut SRR5091528  FASTQ   DNA   12,801,369  1,835,029,186      100    143.3      150
RA_Gut SRR5091522  FASTQ   DNA    5,794,161    863,102,717      100      149      150
RA_Gut SRR5091555  FASTQ   DNA   20,566,346  3,054,760,584      100    148.5      150
RA_Gut SRR5091458  FASTQ   DNA   16,096,986  2,391,862,749      100    148.6      150
RA_Gut SRR5091583  FASTQ   DNA   14,485,171  2,149,121,233      100    148.4      150
RA_Gut SRR5091460  FASTQ   DNA    4,893,673    693,208,071      100    141.7      150
RA_Gut SRR5091567  FASTQ   DNA   16,130,303  2,403,451,631      100      149      150
RA_Gut SRR5091484  FASTQ   DNA   17,631,589  2,632,156,809      100    149.3      150
RA_Gut SRR5091510  FASTQ   DNA   22,773,375  3,395,406,125      100    149.1      150
RA_Gut SRR5091589  FASTQ   DNA    7,649,076  1,139,745,955      100      149      150
RA_Gut SRR5091613  FASTQ   DNA    3,632,166    497,329,502      100    136.9      150
RA_Gut SRR5091619  FASTQ   DNA    8,706,534  1,238,713,576      100    142.3      150
RA_Gut SRR5091614  FASTQ   DNA    3,861,105    512,712,368      100    132.8      150
RA_Gut SRR5091467  FASTQ   DNA   13,509,498  1,977,950,204      100    146.4      150
RA_Gut SRR5091584  FASTQ   DNA    9,824,641  1,462,396,059      100    148.8      150
RA_Gut SRR5091489  FASTQ   DNA    9,501,978  1,404,201,568      100    147.8      150
RA_Gut SRR5091517  FASTQ   DNA    1,136,310    160,214,219      100      141      150
RA_Gut SRR5091483  FASTQ   DNA   13,675,452  2,041,728,286      100    149.3      150
RA_Gut SRR5091560  FASTQ   DNA    9,061,656  1,339,084,053      100    147.8      150
RA_Gut SRR5091455  FASTQ   DNA   11,043,105  1,645,931,091      100      149      150
RA_Gut SRR5091558  FASTQ   DNA   10,940,171  1,614,084,915      100    147.5      150
RA_Gut SRR5091552  FASTQ   DNA   11,186,353  1,640,823,901      100    146.7      150
RA_Gut SRR5091525  FASTQ   DNA    5,467,025    807,225,856      100    147.7      150
RA_Gut SRR5091607  FASTQ   DNA   13,369,228  1,995,347,991      100    149.2      150
RA_Gut SRR5091504  FASTQ   DNA    6,929,645    988,334,340      100    142.6      150
RA_Gut SRR5091490  FASTQ   DNA    3,937,387    581,691,123      100    147.7      150
RA_Gut SRR5091573  FASTQ   DNA    8,130,602  1,202,979,272      100      148      150
RA_Gut SRR5091579  FASTQ   DNA    7,422,656  1,098,610,569      100      148      150
RA_Gut SRR5091474  FASTQ   DNA    3,216,833    474,196,579      100    147.4      150
RA_Gut SRR5091597  FASTQ   DNA    5,482,969    781,301,375      100    142.5      150
RA_Gut SRR5091541  FASTQ   DNA   13,906,677  2,038,491,272      100    146.6      150
RA_Gut SRR5091536  FASTQ   DNA    4,722,874    665,284,850      100    140.9      150
